
Lmod is automatically replacing "cce/15.0.0" with "amd/5.3.0".


Lmod is automatically replacing "PrgEnv-cray/8.3.3" with "PrgEnv-amd/8.3.3".


Due to MODULEPATH changes, the following have been reloaded:
  1) cray-mpich/8.1.23

Mon 09 Oct 2023 05:38:26 PM EDT
Comm|Scope 0.12.0 v0.12.0@124999d
  scope 1.1.2 HEAD@124999d
    spdlog 1.6.1
    benchmark 1.5.1
[2023-10-09 17:38:29.022] [scope] [info] recorded system CPU turbo state
[2023-10-09 17:38:29.023] [scope] [info] recorded CPU goveror
[2023-10-09 17:38:29.023] [scope] [error] unable to disable CPU turbo: no permission. Run with higher privileges?
[2023-10-09 17:38:29.023] [scope] [error] unable to set OS CPU governor to maximum: no permission. Run with higher privileges?
2023-10-09T17:38:31-04:00
Running /lustre/orion/csc465/scratch/cpearson/frontier-gpu-bandwidth/build/comm_scope
Run on (128 X 1960.75 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x64)
  L1 Instruction 32 KiB (x64)
  L2 Unified 512 KiB (x64)
  L3 Unified 32768 KiB (x8)
Load Average: 0.68, 11.22, 26.93
-------------------------------------------------------------------------------------------------------------------------
Benchmark                                                               Time             CPU   Iterations UserCounters...
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):15/manual_time_median      13200 ns   1161430148 ns            5 bytes=32.768k bytes_per_second=2.31189G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):15/manual_time_stddev       68.5 ns      2281303 ns            5 bytes=0 bytes_per_second=12.3539M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):15/manual_time_cv           0.52 %          0.20 %             5 bytes=0.00% bytes_per_second=0.52% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):16/manual_time             13693 ns   1151606086 ns        50608 bytes=65.536k bytes_per_second=4.45728G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):16/manual_time             13674 ns   1144486085 ns        50608 bytes=65.536k bytes_per_second=4.46364G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):16/manual_time             13821 ns   1147955300 ns        50608 bytes=65.536k bytes_per_second=4.41612G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):16/manual_time             13815 ns   1152885266 ns        50608 bytes=65.536k bytes_per_second=4.41793G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):16/manual_time             13690 ns   1152005148 ns        50608 bytes=65.536k bytes_per_second=4.45845G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):16/manual_time_mean        13739 ns   1149787577 ns            5 bytes=65.536k bytes_per_second=4.44268G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):16/manual_time_median      13693 ns   1151606086 ns            5 bytes=65.536k bytes_per_second=4.45728G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):16/manual_time_stddev       73.0 ns      3510104 ns            5 bytes=0 bytes_per_second=24.1176M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):16/manual_time_cv           0.53 %          0.31 %             5 bytes=0.00% bytes_per_second=0.53% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):17/manual_time             15237 ns   1146929346 ns        46400 bytes=131.072k bytes_per_second=8.01163G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):17/manual_time             15237 ns   1149404738 ns        46400 bytes=131.072k bytes_per_second=8.01169G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):17/manual_time             15086 ns   1150027679 ns        46400 bytes=131.072k bytes_per_second=8.09184G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):17/manual_time             15087 ns   1145266538 ns        46400 bytes=131.072k bytes_per_second=8.09114G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):17/manual_time             15226 ns   1147173957 ns        46400 bytes=131.072k bytes_per_second=8.0174G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):17/manual_time_mean        15174 ns   1147760452 ns            5 bytes=131.072k bytes_per_second=8.04474G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):17/manual_time_median      15226 ns   1147173957 ns            5 bytes=131.072k bytes_per_second=8.0174G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):17/manual_time_stddev       80.5 ns      1942827 ns            5 bytes=0 bytes_per_second=43.7674M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):17/manual_time_cv           0.53 %          0.17 %             5 bytes=0.00% bytes_per_second=0.53% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):18/manual_time             19170 ns   1025581500 ns        36141 bytes=262.144k bytes_per_second=12.7354G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):18/manual_time             19263 ns   1023407567 ns        36141 bytes=262.144k bytes_per_second=12.674G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):18/manual_time             19351 ns   1024651472 ns        36141 bytes=262.144k bytes_per_second=12.6163G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):18/manual_time             19374 ns   1028365774 ns        36141 bytes=262.144k bytes_per_second=12.6016G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):18/manual_time             19174 ns   1025203738 ns        36141 bytes=262.144k bytes_per_second=12.7326G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):18/manual_time_mean        19267 ns   1025442010 ns            5 bytes=262.144k bytes_per_second=12.672G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):18/manual_time_median      19263 ns   1025203738 ns            5 bytes=262.144k bytes_per_second=12.674G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):18/manual_time_stddev       95.5 ns      1829517 ns            5 bytes=0 bytes_per_second=64.2886M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):18/manual_time_cv           0.50 %          0.18 %             5 bytes=0.00% bytes_per_second=0.50% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):19/manual_time             21879 ns    946952772 ns        32222 bytes=524.288k bytes_per_second=22.3178G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):19/manual_time             21876 ns    947792115 ns        32222 bytes=524.288k bytes_per_second=22.32G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):19/manual_time             21773 ns    948972389 ns        32222 bytes=524.288k bytes_per_second=22.4257G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):19/manual_time             21754 ns    946036169 ns        32222 bytes=524.288k bytes_per_second=22.4452G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):19/manual_time             21877 ns    946802703 ns        32222 bytes=524.288k bytes_per_second=22.3192G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):19/manual_time_mean        21832 ns    947311230 ns            5 bytes=524.288k bytes_per_second=22.3656G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):19/manual_time_median      21876 ns    946952772 ns            5 bytes=524.288k bytes_per_second=22.32G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):19/manual_time_stddev       62.5 ns      1118433 ns            5 bytes=0 bytes_per_second=65.6854M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):19/manual_time_cv           0.29 %          0.12 %             5 bytes=0.00% bytes_per_second=0.29% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):20/manual_time             32052 ns    759089128 ns        21748 bytes=1048.58k bytes_per_second=30.4682G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):20/manual_time             32045 ns    756428615 ns        21748 bytes=1048.58k bytes_per_second=30.475G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):20/manual_time             32193 ns    758150319 ns        21748 bytes=1048.58k bytes_per_second=30.3351G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):20/manual_time             32199 ns    759739472 ns        21748 bytes=1048.58k bytes_per_second=30.329G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):20/manual_time             32058 ns    759362649 ns        21748 bytes=1048.58k bytes_per_second=30.4623G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):20/manual_time_mean        32109 ns    758554036 ns            5 bytes=1048.58k bytes_per_second=30.4139G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):20/manual_time_median      32058 ns    759089128 ns            5 bytes=1048.58k bytes_per_second=30.4623G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):20/manual_time_stddev       79.1 ns      1325315 ns            5 bytes=0 bytes_per_second=76.6745M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):20/manual_time_cv           0.25 %          0.17 %             5 bytes=0.00% bytes_per_second=0.25% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):21/manual_time             52729 ns    606593605 ns        13274 bytes=2.09715M bytes_per_second=37.0409G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):21/manual_time             52839 ns    607014518 ns        13274 bytes=2.09715M bytes_per_second=36.9636G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):21/manual_time             52840 ns    607959743 ns        13274 bytes=2.09715M bytes_per_second=36.9631G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):21/manual_time             52720 ns    607926786 ns        13274 bytes=2.09715M bytes_per_second=37.047G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):21/manual_time             52717 ns    606760196 ns        13274 bytes=2.09715M bytes_per_second=37.049G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):21/manual_time_mean        52769 ns    607250970 ns            5 bytes=2.09715M bytes_per_second=37.0127G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):21/manual_time_median      52729 ns    607014518 ns            5 bytes=2.09715M bytes_per_second=37.0409G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):21/manual_time_stddev       64.4 ns       649612 ns            5 bytes=0 bytes_per_second=46.2701M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):21/manual_time_cv           0.12 %          0.11 %             5 bytes=0.00% bytes_per_second=0.12% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):22/manual_time             93940 ns    501643552 ns         7458 bytes=4.1943M bytes_per_second=41.5824G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):22/manual_time             93963 ns    501974687 ns         7458 bytes=4.1943M bytes_per_second=41.5724G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):22/manual_time             93822 ns    502179675 ns         7458 bytes=4.1943M bytes_per_second=41.6345G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):22/manual_time             93826 ns    501344321 ns         7458 bytes=4.1943M bytes_per_second=41.6328G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):22/manual_time             93936 ns    501691161 ns         7458 bytes=4.1943M bytes_per_second=41.584G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):22/manual_time_mean        93897 ns    501766679 ns            5 bytes=4.1943M bytes_per_second=41.6012G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):22/manual_time_median      93936 ns    501691161 ns            5 bytes=4.1943M bytes_per_second=41.584G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):22/manual_time_stddev       67.6 ns       321357 ns            5 bytes=0 bytes_per_second=30.6651M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):22/manual_time_cv           0.07 %          0.06 %             5 bytes=0.00% bytes_per_second=0.07% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):23/manual_time            176733 ns    438516658 ns         3961 bytes=8.38861M bytes_per_second=44.205G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):23/manual_time            176634 ns    438547682 ns         3961 bytes=8.38861M bytes_per_second=44.23G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):23/manual_time            176612 ns    438185397 ns         3961 bytes=8.38861M bytes_per_second=44.2355G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):23/manual_time            176735 ns    438305182 ns         3961 bytes=8.38861M bytes_per_second=44.2045G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):23/manual_time            176741 ns    438517197 ns         3961 bytes=8.38861M bytes_per_second=44.2031G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):23/manual_time_mean       176691 ns    438414423 ns            5 bytes=8.38861M bytes_per_second=44.2156G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):23/manual_time_median     176733 ns    438516658 ns            5 bytes=8.38861M bytes_per_second=44.205G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):23/manual_time_stddev       63.0 ns       160592 ns            5 bytes=0 bytes_per_second=16.1388M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):23/manual_time_cv           0.04 %          0.04 %             5 bytes=0.00% bytes_per_second=0.04% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):24/manual_time            341231 ns    409245895 ns         2050 bytes=16.7772M bytes_per_second=45.7901G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):24/manual_time            341286 ns    409233985 ns         2050 bytes=16.7772M bytes_per_second=45.7828G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):24/manual_time            341427 ns    409210355 ns         2050 bytes=16.7772M bytes_per_second=45.7638G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):24/manual_time            341383 ns    409367062 ns         2050 bytes=16.7772M bytes_per_second=45.7697G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):24/manual_time            341248 ns    409278346 ns         2050 bytes=16.7772M bytes_per_second=45.7878G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):24/manual_time_mean       341315 ns    409267129 ns            5 bytes=16.7772M bytes_per_second=45.7788G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):24/manual_time_median     341286 ns    409245895 ns            5 bytes=16.7772M bytes_per_second=45.7828G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):24/manual_time_stddev       86.0 ns        61002 ns            5 bytes=0 bytes_per_second=11.8173M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):24/manual_time_cv           0.03 %          0.01 %             5 bytes=0.00% bytes_per_second=0.03% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):25/manual_time            671075 ns    393147136 ns         1042 bytes=33.5544M bytes_per_second=46.5671G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):25/manual_time            671088 ns    393148738 ns         1042 bytes=33.5544M bytes_per_second=46.5662G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):25/manual_time            671229 ns    393207471 ns         1042 bytes=33.5544M bytes_per_second=46.5564G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):25/manual_time            671166 ns    393296123 ns         1042 bytes=33.5544M bytes_per_second=46.5608G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):25/manual_time            671076 ns    393177987 ns         1042 bytes=33.5544M bytes_per_second=46.567G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):25/manual_time_mean       671127 ns    393195491 ns            5 bytes=33.5544M bytes_per_second=46.5635G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):25/manual_time_median     671088 ns    393177987 ns            5 bytes=33.5544M bytes_per_second=46.5662G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):25/manual_time_stddev       68.5 ns        61443 ns            5 bytes=0 bytes_per_second=4.86695M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):25/manual_time_cv           0.01 %          0.02 %             5 bytes=0.00% bytes_per_second=0.01% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):26/manual_time           1329927 ns    386171800 ns          526 bytes=67.1089M bytes_per_second=46.995G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):26/manual_time           1330420 ns    386166757 ns          526 bytes=67.1089M bytes_per_second=46.9776G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):26/manual_time           1330143 ns    386104371 ns          526 bytes=67.1089M bytes_per_second=46.9874G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):26/manual_time           1330075 ns    386125343 ns          526 bytes=67.1089M bytes_per_second=46.9898G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):26/manual_time           1330364 ns    386267237 ns          526 bytes=67.1089M bytes_per_second=46.9796G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):26/manual_time_mean      1330186 ns    386167102 ns            5 bytes=67.1089M bytes_per_second=46.9859G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):26/manual_time_median    1330143 ns    386166757 ns            5 bytes=67.1089M bytes_per_second=46.9874G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):26/manual_time_stddev        205 ns        62706 ns            5 bytes=0 bytes_per_second=7.4038M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):26/manual_time_cv           0.02 %          0.02 %             5 bytes=0.00% bytes_per_second=0.02% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):27/manual_time           2648036 ns    383509107 ns          264 bytes=134.218M bytes_per_second=47.2048G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):27/manual_time           2648637 ns    383578134 ns          264 bytes=134.218M bytes_per_second=47.1941G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):27/manual_time           2648240 ns    383515281 ns          264 bytes=134.218M bytes_per_second=47.2012G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):27/manual_time           2648157 ns    383507777 ns          264 bytes=134.218M bytes_per_second=47.2026G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):27/manual_time           2648598 ns    383573342 ns          264 bytes=134.218M bytes_per_second=47.1948G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):27/manual_time_mean      2648333 ns    383536728 ns            5 bytes=134.218M bytes_per_second=47.1995G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):27/manual_time_median    2648240 ns    383515281 ns            5 bytes=134.218M bytes_per_second=47.2012G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):27/manual_time_stddev        269 ns        35764 ns            5 bytes=0 bytes_per_second=4.91604M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):27/manual_time_cv           0.01 %          0.01 %             5 bytes=0.00% bytes_per_second=0.01% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):28/manual_time           5284457 ns    386120473 ns          132 bytes=268.435M bytes_per_second=47.3085G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):28/manual_time           5284004 ns    386049672 ns          132 bytes=268.435M bytes_per_second=47.3126G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):28/manual_time           5284562 ns    386101206 ns          132 bytes=268.435M bytes_per_second=47.3076G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):28/manual_time           5284537 ns    386123296 ns          132 bytes=268.435M bytes_per_second=47.3078G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):28/manual_time           5284172 ns    386079448 ns          132 bytes=268.435M bytes_per_second=47.3111G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):28/manual_time_mean      5284346 ns    386094819 ns            5 bytes=268.435M bytes_per_second=47.3095G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):28/manual_time_median    5284457 ns    386101206 ns            5 bytes=268.435M bytes_per_second=47.3085G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):28/manual_time_stddev        246 ns        30759 ns            5 bytes=0 bytes_per_second=2.25762M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):28/manual_time_cv           0.00 %          0.01 %             5 bytes=0.00% bytes_per_second=0.00% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):29/manual_time          10556463 ns    392309691 ns           66 bytes=536.871M bytes_per_second=47.3643G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):29/manual_time          10557021 ns    392377178 ns           66 bytes=536.871M bytes_per_second=47.3618G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):29/manual_time          10555957 ns    392310308 ns           66 bytes=536.871M bytes_per_second=47.3666G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):29/manual_time          10555353 ns    392278345 ns           66 bytes=536.871M bytes_per_second=47.3693G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):29/manual_time          10557060 ns    392377563 ns           66 bytes=536.871M bytes_per_second=47.3617G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):29/manual_time_mean     10556371 ns    392330617 ns            5 bytes=536.871M bytes_per_second=47.3648G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):29/manual_time_median   10556463 ns    392310308 ns            5 bytes=536.871M bytes_per_second=47.3643G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):29/manual_time_stddev        727 ns        44594 ns            5 bytes=0 bytes_per_second=3.33982M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):29/manual_time_cv           0.01 %          0.01 %             5 bytes=0.00% bytes_per_second=0.01% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):30/manual_time          21098644 ns    408131643 ns           33 bytes=1073.74M bytes_per_second=47.3964G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):30/manual_time          21098843 ns    408118336 ns           33 bytes=1073.74M bytes_per_second=47.396G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):30/manual_time          21104719 ns    408223654 ns           33 bytes=1073.74M bytes_per_second=47.3828G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):30/manual_time          21106921 ns    408277928 ns           33 bytes=1073.74M bytes_per_second=47.3778G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):30/manual_time          21106038 ns    408269369 ns           33 bytes=1073.74M bytes_per_second=47.3798G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):30/manual_time_mean     21103033 ns    408204186 ns            5 bytes=1073.74M bytes_per_second=47.3866G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):30/manual_time_median   21104719 ns    408223654 ns            5 bytes=1073.74M bytes_per_second=47.3828G/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):30/manual_time_stddev       3994 ns        75330 ns            5 bytes=0 bytes_per_second=9.1842M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):30/manual_time_cv           0.02 %          0.02 %             5 bytes=0.00% bytes_per_second=0.02% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):8/manual_time              12763 ns   1190690867 ns        50468 bytes=256 bytes_per_second=19.1287M/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):8/manual_time              12685 ns   1172271407 ns        50468 bytes=256 bytes_per_second=19.2463M/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):8/manual_time              12692 ns   1173895622 ns        50468 bytes=256 bytes_per_second=19.2351M/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):8/manual_time              12731 ns   1175659985 ns        50468 bytes=256 bytes_per_second=19.1762M/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):8/manual_time              12643 ns   1170305269 ns        50468 bytes=256 bytes_per_second=19.3096M/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):8/manual_time_mean         12703 ns   1176564630 ns            5 bytes=256 bytes_per_second=19.2192M/s dst_id=2 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/2/log2(N):8/manual_time_median       12692 ns   1173895622 ns            5 bytes=256 bytes_per_second=19.2351M/s dst_id=2 src_id=0
